N,n,MI
49,7,0.091768873
21,3,0.042716972
40,1,0.149197228
34,14,1.045003233
28,20,2.07214135
22,1,0.011376203
8,3,0.672876032
40,13,0.269370378
46,5,0.339184666
25,7,0.219119853
27,18,2.037864177
6,14,1.103802354
40,16,0.918708407
13,8,1.123499433
42,14,0.283271113
22,16,0.402608269
37,18,1.217584346
34,20,0.827893125
19,5,0.811615349
30,2,0.016849246
36,11,0.082629825
6,16,4.315896154
20,12,0.786421922
9,12,0.594649597
12,14,0.805487647
32,17,1.055764095
13,16,2.251810657
32,17,1.339750222
9,10,1.901282366
30,8,0.248151082
6,7,0.966448544
31,19,1.412638471
40,8,0.038935646
6,6,1.205569223
50,13,0.207509948
44,14,0.161109779
37,20,1.556926894
45,11,0.576575377
30,16,0.274896088
30,4,0.139292807
14,8,0.245589411
22,10,1.194690201
18,3,0.176952346
14,13,1.627305265
14,6,0.641920534
2,4,3.382638882
34,10,0.331925903
14,9,0.593432831
25,3,0.078234279
20,14,1.023863529
13,20,1.854324504
19,11,1.000106194
42,6,0.065202881
30,17,1.094298139
49,3,0.063390686
8,19,4.01949983
40,1,0.012775701
32,16,0.660333372
24,16,0.264268982
27,16,0.531618199
43,11,0.607703524
10,6,0.287980461
46,4,0.12782631
18,8,0.294320767
28,18,1.41573162
41,10,0.1622704
30,4,0.178582263
45,20,0.711681787
50,10,0.542522418
6,5,1.536620687
28,13,0.62984134
31,2,0.070379864
49,13,0.175992688
44,13,0.581504636
38,2,0.131560766
11,12,1.399888425
36,3,0.057503321
41,11,0.309030261
50,4,0.068710794
29,16,0.409650488
8,3,0.488763612
41,6,0.088915882
16,16,1.94325195
23,18,1.350291914
15,15,3.033150759
34,9,0.236072765
14,1,0.018158357
44,1,0.026202735
43,2,0.046489859
45,18,0.449305814
12,5,0.759891449
10,9,1.336015584
31,20,0.839775896
29,7,0.179396976
11,16,2.331159971
41,20,1.444365543
29,15,1.640000014
14,3,0.066192568
50,14,0.679989003
25,17,0.931675291
4,20,2.065406535
43,10,0.12253694
22,8,0.12389964
41,5,0.083622194
12,8,0.343746112
34,16,0.110984107
13,19,1.634118483
38,6,0.081819795
42,11,0.221791695
16,7,0.783775707
23,10,0.207193943
31,13,1.09317072
40,17,1.576899965
11,7,0.371565439
15,13,1.234167728
46,16,0.089444974
19,3,0.062004384
12,16,1.357783208
24,6,0.527660539
7,15,1.740612834
30,19,0.582907028
13,2,0.321806578
30,9,0.746813977
33,15,1.5618038
45,16,0.972595594
31,11,0.124091784
20,19,0.593783036
35,17,1.186811546
10,10,1.155184632
19,4,0.680910508
27,20,0.665868279
25,6,0.136087462
21,17,2.390850106
15,3,0.10560116
28,7,0.286679096
29,19,1.93571337
45,4,0.170779896
25,19,0.930284826
17,6,0.277887035
15,13,3.303366297
9,12,3.23428418
16,17,0.52620583
33,7,0.949159972
12,14,1.442344017
41,19,0.321287228
32,15,1.918316294
25,8,0.594282319
19,5,0.45417834
37,11,0.516871096
25,5,0.244865475
4,13,8.285941713
48,7,0.386267603
17,6,0.129893124
12,4,0.376957764
40,15,0.377024056
33,16,0.768820448
28,18,0.719806774
49,10,0.397598757
14,11,2.716170266
3,8,7.53391328
17,10,1.494808908
47,17,0.410481548
31,4,0.054164953
23,4,0.152610185
31,16,1.225140762
3,4,2.320788951
6,14,1.571527364
39,13,0.341918992
9,4,0.598259566
30,11,0.197292533
24,15,0.899713334
37,10,0.450476606
32,8,0.128435781
22,14,2.62884549
48,15,0.346716478
20,12,0.648720284
37,14,1.266126646
25,15,0.589079608
22,5,0.073958426
25,8,0.280538203
15,3,0.201457106
29,18,1.242645626
44,16,1.101851549
47,20,0.178521904
27,10,0.817313773
5,14,2.047514929
29,15,1.54657
24,2,0.043515982
40,11,0.271956831
11,18,1.651862066
30,13,0.927888663
31,6,0.103722004
32,19,1.376438897
42,11,0.135982856
22,11,0.091177228
29,2,0.029025639
50,9,0.102519356
37,4,0.081590388
4,1,0.156589409
33,11,0.2492868
37,19,0.251325887
24,5,0.549190184
2,6,3.839354723
14,11,1.47679888
21,17,1.448551932
50,10,0.273039803
41,16,1.286951375
18,19,0.709062685
32,1,0.003011988
47,16,0.652001507
37,20,0.863813852
49,14,0.844026271
42,14,0.361524327
15,7,1.001312885
18,20,0.823464681
36,19,0.478191682
39,10,0.458470796
11,8,0.675789125
43,12,0.236212975
46,11,0.814192677
15,8,0.442072591
45,17,0.650866217
11,10,0.924355156
10,14,1.961280683
30,6,0.801489718
14,4,0.540859871
30,15,0.398594346
36,5,0.206745727
10,16,1.38335334
26,15,0.266112922
28,11,0.81691012
49,2,0.092568089
45,16,0.38679047
17,10,0.28024982
25,14,1.095495998
18,4,0.223352989
8,3,0.456960391
39,17,0.921319554
29,1,0.069850989
40,11,0.103125355
8,12,1.680934252
41,1,0.007577492
24,10,0.409949621
33,18,0.377035888
32,13,1.504091677
11,20,1.736173805
40,13,0.128013058
49,20,0.455052321
43,18,0.644910392
40,17,0.809374299
30,13,0.993250174
10,3,0.219287538
22,2,0.117868742
42,14,0.51081071
44,4,0.116297404
40,17,0.209309483
7,17,4.581875369
14,12,1.872069703
31,2,0.042020129
9,12,3.465592067
33,8,0.112152591
37,11,0.12880374
7,15,6.776870527
33,20,0.502894044
2,1,0.071892305
38,10,0.946999433
48,17,0.299655514
44,19,1.373143512
16,12,1.668036122
26,19,0.863226813
33,19,0.844904084
4,9,1.562273091
47,8,0.089390126
7,9,2.480540653
19,16,0.985299948
21,13,0.249747689
47,6,0.117065243
46,17,0.127171714
9,18,2.240519081
44,4,0.228795653
29,11,0.279974999
17,11,0.299899981
49,9,0.409775545
42,18,0.66916437
44,16,0.501679934
18,9,1.385004629
46,8,0.325260389
48,13,0.347215166
34,19,1.044172844
35,16,0.727741453
23,15,0.311444666
17,16,1.210569328
48,6,0.059029517
44,3,0.270301176
6,9,2.640548703
14,4,0.386492054
2,19,47.91096749
29,11,0.358886028
46,15,0.773750022
29,13,0.725032755
29,20,3.085734132
22,10,0.212648244
44,20,0.38219023
11,15,3.011259007
20,9,1.032116972
10,2,0.116371738
12,5,0.415754345
43,9,0.201570484
36,9,0.167524839
29,4,0.335756578
44,1,0.003367706
19,17,2.124840679
11,9,0.954481212
22,6,0.509809135
25,5,0.076361067
14,19,0.983482328
33,6,0.048531934
14,8,0.196205543
28,4,0.056334144
20,2,0.379930783
45,7,0.066423362
2,18,42.88981067
37,11,0.527318859
28,3,0.041148049
32,13,0.653586553
2,10,8.320575578
14,6,0.737769409
21,2,0.047449893
30,20,0.768431227
42,17,0.12820211
47,3,0.14276762
46,1,0.008577535
9,12,0.750331508
34,14,0.495677686
47,9,0.163630627
2,18,35.01166097
35,12,0.763035346
46,9,0.291039965
32,11,0.319932791
27,17,0.826522193
26,13,0.075097484
25,10,0.362107616
46,10,0.419578281
7,16,3.401205586
14,1,0.024179114
41,14,0.334252063
11,15,2.903080883
7,2,1.102130985
27,5,0.144619245
36,2,0.069908214
37,10,1.061490399
30,11,0.557059745
34,4,0.228665906
14,18,1.596619682
18,3,0.069804612
23,2,0.027685898
17,5,0.248102666
50,16,0.929442758
38,3,0.142878904
7,1,0.388504608
35,5,0.061163032
24,10,0.917707792
43,18,0.158266922
50,10,0.057803391
27,8,0.211968156
18,3,0.278765704
26,6,0.06557091
43,9,0.362141797
37,8,0.079932015
44,18,0.376753918
47,9,0.366953274
43,12,0.097059652
48,19,0.310394464
12,1,0.254594738
6,1,0.240004031
19,20,1.937107572
15,10,0.309287327
14,20,3.416022806
24,3,0.0279928
10,3,0.795906848
27,6,0.50270234
14,14,0.374912606
20,4,0.381477758
15,18,2.551087257
2,6,5.630849053
28,10,0.719050852
19,12,0.520502765
35,1,0.013332289
37,4,0.277175524
17,7,0.535920307
35,9,0.089497773
29,1,0.108557881
46,10,0.22459613
44,5,0.122005681
42,11,0.126573342
27,17,0.710074159
40,1,0.051242314
31,2,0.275553497
42,1,0.063610152
36,12,0.53613234
37,3,0.141689022
17,11,0.62314337
13,11,0.0799698
21,13,0.225516577
39,20,0.750830888
44,13,0.564807483
17,7,0.933001907
27,1,0.00392906
3,6,3.333495115
12,7,0.995117245
38,3,0.011765325
48,7,0.114555826
11,4,0.324822188
45,3,0.070401359
23,10,0.505255991
9,6,0.523460895
30,20,0.525417677
37,7,0.267703038
33,2,0.103822668
36,17,0.429631002
47,12,0.233241016
18,7,0.381602071
10,15,1.429077495
14,13,0.347203711
20,12,0.991209083
41,1,0.007736584
30,7,0.372690047
40,5,0.215824814
13,4,0.245492537
17,1,0.015914058
22,15,0.52675881
18,8,0.358575448
25,19,2.47158847
32,13,0.854333214
34,4,0.246847196
27,14,0.835218669
48,6,0.041628946
16,9,0.068011911
32,10,0.297786202
15,17,1.986055989
40,16,0.309047301
23,2,0.026075969
5,5,1.03703547
38,8,0.195633572
38,8,0.39049971
31,14,0.22565515
15,11,0.24812351
13,10,0.739490059
40,11,0.100676087
26,17,1.221717153
38,9,0.078218444
47,3,0.099234275
32,10,3.761949153
46,6,0.128082917
5,7,1.400626434
9,6,1.589089029
37,15,0.83190269
24,9,0.461157826
29,12,1.043574028
34,19,1.519817854
22,9,0.132073671
26,9,0.443439475
50,1,0.120350002
5,16,4.614023717
43,14,0.100554715
40,20,0.948452162
17,8,0.814668267
13,1,0.423445135
11,5,0.45202187
45,1,0.063742486
24,6,0.206793388
35,9,0.254285772
34,14,0.362385408
34,16,0.240905616
16,13,0.398992322
34,1,0.037707105
43,15,1.060746334
50,1,0.011821213
47,19,0.627257041
15,10,0.631319443
25,4,0.141354644
32,5,0.059403058
16,1,0.119135575
5,13,4.557613952
30,16,0.240781907
32,5,0.269678787
36,20,0.873493981
26,7,0.365441692
19,3,0.105236018
26,2,0.071347032
8,12,4.400185939
43,4,0.067381245
35,15,1.068753986
26,18,2.927946027
43,14,0.77279978
11,14,1.369718589
48,19,0.70546622
17,2,0.047981143
34,3,0.156200431
50,16,0.306699307
21,5,0.143088084
17,15,0.617500601
29,11,0.249766367
27,14,1.697726447
9,5,2.413916693
41,13,0.765035959
8,4,0.210260412
42,1,0.043510381
49,1,0.008028635
22,19,1.513393571
8,2,0.683743053
40,2,0.086819621
23,5,0.590783923
18,3,0.035486987
24,18,1.751955713
2,7,5.322886356
48,6,0.055579958
40,2,0.035141513
45,19,0.214280357
25,4,0.569869787
41,10,0.085165729
50,1,0.005939813
33,9,0.122748873
10,16,3.149786343
48,10,0.427614198
11,10,2.571471316
12,7,1.126027145
41,6,0.064057265
49,7,0.364367056
9,10,1.115877483
8,11,0.401004821
8,2,0.928183124
4,11,5.001879744
34,7,0.040674927
31,13,0.397481853
45,4,0.050853935
26,2,0.019464903
48,15,0.587310947
48,19,0.842204124
36,10,0.757197318
24,6,0.678019858
39,13,0.537588961
38,4,0.08052852
3,11,4.079335847
12,13,1.59895524
43,17,1.687180327
17,14,0.900730708
29,3,0.177434184
36,12,0.697721418
29,12,1.496382699
33,9,0.146756782
14,16,0.398163523
14,19,0.989560158
26,11,0.366859537
9,1,0.015741856
26,5,0.018215024
15,20,0.924353069
40,19,0.29353527
25,9,1.009717279
8,2,0.078720575
41,5,0.340650117
5,8,0.591894123
16,10,0.394131237
17,18,2.116206204
15,13,0.715270984
10,16,2.886858482
3,7,3.140657763
42,10,0.078025304
18,18,0.31990979
41,11,0.22945595
40,4,0.07701392
28,13,0.587060751
40,20,0.455982661
33,4,0.107383325
7,12,2.664248404
22,11,1.235043412
10,1,0.032586106
29,11,0.146636287
33,11,0.192814551
31,12,0.233164849
49,6,0.248244265
47,6,0.158443802
31,6,0.25790213
5,6,3.185506596
24,14,0.977053836
46,16,1.364753575
30,11,0.240197186
48,3,0.012329077
29,8,0.284953471
16,18,0.946245267
13,13,1.111509656
22,19,1.399440356
43,18,0.220132691
4,12,3.083560856
34,8,0.16818737
21,10,0.12754878
19,2,0.355682912
15,12,3.491025761
32,9,0.701554413
46,11,0.464890924
21,5,0.798348921
40,7,0.322055681
46,1,0.133332091
25,15,0.415435484
27,11,1.188679858
4,11,1.457731203
17,6,0.462576762
28,6,0.46768673
14,5,0.855887732
8,7,2.345666344
46,19,0.77456056
21,16,0.680163576
46,3,0.170929543
35,4,0.313123091
38,20,0.384936427
20,1,0.018231401
36,15,1.220247592
39,9,0.089187295
50,15,0.15161867
8,19,10.02930139
5,16,4.148724019
21,11,0.723459574
19,20,2.337226037
37,8,0.447944755
50,2,0.04097599
40,3,0.033744196
18,17,2.17189021
32,9,0.661837415
9,3,0.259863763
11,14,1.176482949
3,14,3.079417722
10,16,0.591605657
18,1,0.019691462
8,2,0.107480174
32,10,0.97787801
15,9,1.153465698
37,19,0.295755616
44,10,0.075195095
26,6,0.128162968
12,4,0.626689404
30,17,1.763246371
37,17,0.273925808
33,6,0.147510264
22,20,2.145226039
4,3,0.352993688
30,2,0.197350009
17,6,0.684650103
12,5,1.543298934
40,4,0.253101606
35,9,0.097542766
38,19,0.681231209
2,4,0.875536753
46,7,0.357481992
23,17,1.389814325
2,9,9.478593765
20,3,0.244975467
4,14,3.346299115
40,8,0.125377488
48,15,0.707079287
42,6,0.088879093
33,15,0.274972682
3,6,1.681094405
22,10,0.525735742
11,8,0.710557993
17,9,0.350276182
45,20,0.727305734
44,2,0.078468368
14,2,0.283951649
36,1,0.004765349
21,13,0.291680021
30,12,0.928351866
30,18,1.095512644
6,10,4.853353544
23,6,0.096289573
12,20,1.570618455
42,15,0.575167127
34,19,1.267196976
28,12,0.578114411
15,1,0.128181653
21,13,1.964043218
16,13,2.230272257
42,8,0.145091137
4,4,0.181350635
38,1,0.071876976
23,19,1.100607603
18,13,0.88451144
12,16,0.225759013
34,9,0.636767708
22,18,1.116724188
23,20,0.723886931
50,15,1.313013998
44,10,0.140330069
26,8,0.364184294
20,5,0.639788864
32,5,0.12267561
44,1,0.001821967
15,14,1.406110363
39,18,0.17782703
48,9,0.406782
46,1,0.104425968
43,15,0.360361987
39,5,0.267321842
33,7,0.124834504
12,18,0.712477954
2,10,6.085237591
21,20,0.579060634
17,19,2.472680766
27,12,0.630851781
43,12,0.761193834
17,20,0.426675815
43,13,0.146125171
39,5,0.051302594
27,1,0.01119442
19,11,1.337523517
26,8,0.42411931
40,11,0.123037115
30,10,0.52356294
35,5,0.122583617
30,9,0.342382661
31,4,0.248228938
11,1,0.213028999
21,6,0.200915319
48,1,0.001914355
9,16,2.609742302
35,10,0.93867338
40,10,0.211180277
38,13,0.920228545
27,20,0.76867341
40,3,0.031923848
3,10,7.94726246
15,4,0.071924717
4,6,2.058145978
26,18,1.346503931
46,18,0.366129363
45,1,0.023559926
5,17,4.878649836
43,2,0.027211984
34,2,0.019729087
48,20,0.114045072
4,16,2.348188169
30,11,0.099616013
9,11,3.626345268
37,11,0.522107006
48,4,0.12825325
21,9,0.095711244
10,3,0.28225418
2,4,3.178750548
26,20,0.218294304
14,12,0.435238356
48,16,0.838797114
40,10,0.47969261
42,15,0.997606061
3,1,0.341440873
34,7,0.17120565
44,14,0.452208679
27,10,0.904267094
3,1,0.33415606
48,18,0.600696141
9,12,2.02617125
16,10,1.987660633
28,6,0.30468549
3,12,4.053237633
29,20,1.294571478
47,18,0.320261462
17,13,0.767092168
48,20,0.874812773
5,12,0.949905054
17,12,1.926467246
11,19,2.551316457
25,20,2.203065279
48,8,0.161613115
6,2,0.847222417
8,10,2.145693066
21,20,1.055406197
32,20,2.129991595
26,11,0.240679394
25,7,0.584100507
28,12,0.616435073
34,10,0.786270262
49,8,0.030987327
40,1,0.059069261
4,6,2.853217446
14,12,0.528214606
29,2,0.071133023
15,17,0.962826993
11,5,0.361007017
42,14,0.315472663
19,17,1.773073196
27,8,0.549950592
3,8,2.740555049
30,6,0.268366612
39,14,0.221727751
34,2,0.019945169
11,16,2.662984947
11,16,4.715702458
11,7,0.681036586
50,9,0.199205151
35,8,0.780986397
50,17,0.397626698
37,10,0.572058896
2,15,37.10885658
40,13,0.501454462
41,17,0.315580923
7,10,2.349965915
46,17,1.229043077
17,3,0.320627403
12,19,1.534638318
32,1,0.087273167
30,7,0.257490988
29,4,0.180854902
49,19,0.152462339
3,10,6.967743955
17,1,0.023407206
35,14,0.269000495
16,20,0.971830126
16,5,0.240032471
21,4,0.071052288
18,4,0.293404618
33,14,0.803129237
31,2,0.045304733
30,4,0.069666581
50,12,0.077630177
11,6,0.919755241
2,10,9.474587175
39,16,0.461743683
50,20,0.650152867
20,20,1.782784377
19,2,0.083893794
8,15,5.429864821
41,15,1.21392436
31,9,0.687194732
27,19,0.491494003
48,5,0.195193326
39,19,0.260947331
49,2,0.027498219
9,14,2.409208055
34,8,0.173599219
50,20,0.374621918
35,1,0.077340885
28,13,0.685752694
13,2,0.11329383
19,11,0.810876771
36,3,0.318853403
41,4,0.201169356
46,17,0.722478496
45,13,0.134299689
12,16,1.496057979
34,17,0.407747522
7,12,3.411154222
39,18,0.170534049
20,11,1.386630491
48,6,0.300177002
41,9,0.161903771
10,16,2.192976858
46,13,0.505663934
18,2,0.189563284
50,19,0.366828242
14,18,0.465892143
5,9,3.487360851
17,19,1.661608853
8,16,1.14993354
37,15,1.002422926
15,6,0.240095632
11,8,0.284653182
7,10,0.970869781
23,5,0.148325116
5,8,1.962368392
25,11,0.964061769
27,2,0.141300607
18,3,0.104055355
50,18,0.123187195
48,7,0.164913062
40,19,0.110981431
37,5,0.110491999
32,19,0.884367152
42,7,0.147974193
29,18,1.782207077
9,4,0.090850801
2,6,7.988229765
8,4,0.775225049
34,15,0.410237772
40,15,1.609152644
50,6,0.220001711
30,2,0.185672926
47,19,1.157666841
26,6,0.190961707
36,12,1.178235451
26,4,0.604406964
12,18,5.913741366
32,19,0.848179023
42,15,0.658467422
24,15,0.678372838
33,3,0.049115108
22,10,0.976651897
46,3,0.166204894
21,4,0.050552187
32,17,1.084426251
21,12,0.245778968
50,19,0.844788638
15,2,0.159417077
12,20,3.598492076
26,1,0.021827093
23,2,0.207686929
19,7,0.932449548
46,6,0.074619173
13,4,0.261207776
34,12,0.937094517
11,9,1.674561417
42,2,0.10365555
9,18,4.368462785
18,8,0.276622609
37,13,0.334854415
50,14,0.13308472
24,15,1.988029115
20,3,0.256081375
37,1,0.008608957
29,17,0.173297013
34,16,0.405400982
15,1,0.013177638
9,20,6.393309557
5,17,5.452615966
23,20,1.016482697
18,14,1.815740416
41,14,0.595157301
38,2,0.079328786
37,3,0.090122525
33,3,0.040136729
30,8,0.17108524
43,15,1.089765621
24,19,1.939732252
8,11,1.607091045
45,14,0.698407745
10,19,2.608641407
32,16,0.564410015
37,15,0.719292591
37,3,0.296393999
50,3,0.080771491
26,15,0.755242002
21,11,1.584201056
31,1,0.065897736
2,9,3.948943887
20,2,0.0701514
5,12,4.517327134
7,18,2.677637879
35,7,0.336939909
50,18,0.204044134
5,14,6.213065249
19,16,0.505858459
26,2,0.126731776
26,15,0.251467435
42,4,0.143666623
39,16,0.339469796
42,9,0.145125716
50,5,0.046044046
6,5,2.287131413
19,18,0.782169054
19,19,1.69206864
23,9,0.558553057
43,9,0.717549332
24,8,0.112557548
6,2,1.206702405
32,6,0.014850656
44,14,0.224207392
19,8,0.152842265
49,6,0.347636246
23,3,0.227771055
29,9,0.549898612
14,4,0.461695648
43,5,0.062763532
28,13,0.528414372
28,9,1.042455195
43,3,0.016891309
30,8,0.403967929
14,20,1.243969082
3,19,12.39876964
22,15,0.65060839
40,16,0.320956602
29,9,0.337399353
18,8,0.174478198
15,2,0.204283384
44,15,0.387015327
37,5,0.22720999
22,6,0.535340902
10,18,5.185066928
42,11,0.386354759
17,3,0.40606459
10,3,0.478188692
27,15,0.223457591
15,12,0.3297762
22,16,0.219612646
32,14,2.091048445
19,5,0.359192052
8,10,2.924321789
28,13,0.690367105
22,10,0.325555569
18,10,0.694852191
6,7,1.501330035
5,10,3.64192035
18,14,1.298033952
15,12,2.231490545
32,11,1.456144647
27,8,0.76339045
46,7,0.219128657
7,2,0.152867178
16,17,0.884677643
40,19,0.20757206
7,8,2.381449789
46,2,0.116357652
36,13,0.172583857
7,18,2.431559447
11,17,1.219312692
26,16,1.247830235
43,17,0.378334214
32,5,0.201919583
49,2,0.015699224
20,8,0.838814672
15,11,0.106046505
18,9,0.087333055
8,5,0.136236459
10,17,6.025678573
28,5,0.298300083
27,15,1.009850784
16,14,3.211075954
25,13,1.350478362
12,17,0.568708147
50,1,0.007607018
28,13,0.131342508
29,14,2.210462158
12,13,0.292342268
4,2,0.673728041
21,1,0.030435286
40,8,0.102470847
17,3,0.076757875
26,17,0.128414606
36,12,0.148705829
33,11,0.330730284
26,5,0.610712103
24,7,0.408964947
13,12,1.883572594
43,12,0.219634348
7,14,1.713729036
50,5,0.068683845
8,1,0.215292169
31,12,1.562711844
33,9,0.558929385
15,15,1.079803803
41,13,0.458661056
7,15,2.549655491
24,11,0.406449396
24,11,0.333636662
44,1,0.045397344
50,6,0.265518285
15,16,2.212370853
38,10,0.559826019
4,20,6.973851287
10,14,0.06934128
14,4,0.273633203
16,5,0.623354685
48,1,0.007181952
22,13,0.641704092
6,6,0.596621332
4,16,3.469055063
31,5,0.314419048
17,9,1.045418918
22,15,0.613817627
47,16,0.927260019
39,14,0.548744937
46,15,0.737968997
27,10,0.341501212
33,15,0.276878968
7,10,0.800079227
44,9,0.165744824
34,11,0.313000295
8,3,0.301952676
42,10,0.2341281
30,9,0.891384211
14,6,0.30587523
7,3,0.471631515
35,18,0.726602376
50,9,0.383967395
17,12,0.175085833
15,2,0.016361484
30,12,0.379008726
3,18,14.60645627
29,1,0.076340778
31,12,1.682130594
42,11,0.54134463
27,17,0.666239321
33,14,0.459479798
34,20,0.405099234
9,8,1.885455185
23,10,0.572426286
3,5,3.207502368
41,4,0.021533764
30,2,0.022732933
15,20,0.388677395
37,18,0.881146252
23,4,0.204798471
41,8,0.724602126
36,5,0.149813739
24,13,0.164192264
19,15,0.402804405
12,1,0.217609671
25,2,0.016346048
27,18,0.328963713
38,7,0.081266123
42,14,0.632976907
25,18,0.600602836
37,18,0.142013127
25,12,0.615989244
16,1,0.033117543
20,20,0.465088502
49,11,0.425490473
18,13,0.450006572
39,18,1.662660303
6,7,2.113660875
22,16,1.848200954
42,18,0.462264821
50,18,0.569122687
48,20,0.137702581
7,18,3.774319705
21,12,0.274762071
18,17,0.27734823
36,4,0.148804139
7,4,0.668702213
48,9,0.087585153
40,6,0.03178329
45,7,0.048607826
32,10,0.483711386
8,7,0.703945637
7,8,0.702595994
16,10,0.55439335
10,19,5.473646529
35,1,0.048593121
6,12,2.578113135
42,15,1.077941429
22,15,0.705551881
41,8,0.219517437
14,6,0.778562225
11,8,2.298800897
14,9,0.292505342
29,12,1.25900025
21,17,2.770445034
2,17,40.38287434
11,2,0.083793912
19,2,0.047777882
27,10,0.993170677
3,3,0.310072109
17,6,0.190512626
36,2,0.231776903
47,11,0.479269375
40,14,1.233072485
25,3,0.180175706
28,18,1.699639523
7,10,4.138027937
20,7,0.11970786
10,11,2.948951238
44,7,0.275337785
49,20,0.902379599
14,17,2.397322487
6,3,1.016300612
40,14,0.188130753
26,15,0.255959799
34,12,0.244938277
24,10,0.992845848
27,9,0.316440651
14,4,0.838594017
49,13,0.40846548
22,14,0.536452398
30,4,0.066027045
45,16,1.07614813
37,6,0.311037545
42,16,1.038391249
28,16,1.378042069
17,7,0.976988765
38,16,0.640847397
44,1,0.0050123
31,13,0.27427747
9,16,2.655442111
16,2,0.020852122
10,5,0.743588577
48,8,0.129681004
23,17,0.422576538
3,20,17.86974403
35,1,0.005550723
14,16,0.280851199
3,18,5.70980899
6,5,0.852160715
27,1,0.03490881
21,8,0.571687848
33,5,0.111336118
10,15,0.688573366
50,18,0.194854814
37,2,0.062965635
6,20,1.151149755
24,7,0.11430236
43,2,0.032475829
49,14,0.390009891
7,13,1.552661293
27,17,0.749279589
31,19,0.326939326
36,11,0.782719757
36,17,0.127911955
24,5,0.221947242
9,6,1.473764485
